"species","compound_name","Orbi_1231","Orbi_1232","Orbi_1233","Orbi_1234","Orbi_1236","Orbi_1237","Orbi_1238","Orbi_1240","Orbi_1241","Orbi_1242","Orbi_1243","Orbi_1244","Orbi_1245","Orbi_1246","Orbi_1247","Orbi_1280","Orbi_1281","Orbi_1282","Orbi_1283","Orbi_1284","Orbi_1285","Orbi_1286","Orbi_1287","Orbi_1288","Orbi_1290","Orbi_1291","Orbi_1292","Orbi_1293","Orbi_1296","Orbi_1297","Orbi_1299","Orbi_1309","Orbi_1310","Orbi_1312","Orbi_1315","Orbi_1316"
"MGDG","MGDG 36:10 +4O",299379.740072888,672072.594962849,19161.5703101479,17215545.209712,23112197.9014876,704325.96610399,723666.072123958,0,504714.047673644,0,0,18706.5200953747,0,46989.5292051735,21501.5982359041,15113518.2771808,0,3288860.07745231,5479621.62704092,22497538.0273835,21533.075616887,20053.1161488005,9964593.78805718,0,0,0,14288.8030419392,38612.770263789,14048.5265941362,19418009.2358194,789512.064503746,968421.62624329,0,0,13151.6225167015,0
"MGDG","MGDG 36:2 +3O",32854.4419674469,915666.290047106,0,6937093.93688978,3166015.77134774,1796608.89861325,1650303.93894025,0,1645432.00668118,0,23831.493922675,0,22361.1632930919,0,912856.568902633,3337714.98500809,0,575151.051606955,0,12486971.3336006,30104.6617958955,91260.0650794065,93646.5451826764,0,0,0,78902.4844121955,149112.105008287,0,2144235.31718286,207954.781652161,2725965.92107691,1369462.87391633,0,892044.100666119,142498.979699779
"MGDG","MGDG 36:4 +3O",0,11439199.777421,0,2291500.10264147,2098386.43507368,7020347.74617702,8038057.72850811,0,10807926.0221572,0,0,0,0,0,0,1340886.21224736,0,2421447.64206761,528604.345970204,5193229.14779169,0,0,443514.938812889,0,0,0,0,0,0,1996682.34852189,0,18331714.1850367,0,0,0,0
"MGDG","MGDG 36:5 +2O",0,3732012.41700954,0,42156670.7273872,18380812.5247243,5275740.08517607,5182327.83328497,0,4164372.3758819,0,0,0,0,0,26816.8069963822,35668296.0837371,0,2144924.58588637,506180.972464299,50262187.3660912,0,71328.2582302524,3591453.99419962,0,0,0,215590.361631959,406106.313092181,0,11335110.2157553,1082549.97197139,5686848.23595934,270747.102112947,0,53893.8532668897,0
"MGDG","MGDG 36:6 +2O",303769.487558008,22085176.3832892,0,259923565.901587,78186041.6145609,42652155.4258322,39114688.1461652,0,33484204.2354614,0,0,1706405.96113484,0,239738.346155469,1326977.27869945,149892532.326817,994212.365676801,26905166.7932838,5065747.37673228,322743070.884452,18875.9456188936,710873.449134696,15172240.7835926,0,0,545183.078826426,277276.818830013,1806502.49173389,0,52291868.3613903,4017593.71617004,32459003.4462174,2325747.03324729,118776.738652884,1062712.68043334,238168.937068052
"MGDG","MGDG 36:6 +3O",605366.562543833,1800100.10997739,0,7144659.18228799,3602819.42410526,2391519.46762422,1536918.15338737,0,2346503.28034603,0,0,1404944.0477076,0,59850.1408082075,8135777.66734217,3630283.96907777,3164501.52971655,1534336.61189038,250309.478748595,17213825.393621,0,5701038.99497978,970874.25832323,0,0,574441.494850964,978987.159503619,5586978.34071557,0,6785998.62616989,4379216.23371329,2996779.57258844,1655534.31727587,23241.6340488984,1516731.54085323,81919.2913557174
"MGDG","MGDG 36:7 +1O",213237.786923433,696394.118465586,29856.0208050857,971480.852052189,1083630.86036707,0,964655.337112169,454895.488702079,39130.8625168865,525446.138934759,283425.387070289,1154295.48451556,300407.823689007,112726.60780289,213167.860623719,467291.567149162,231203.009621255,986955.568558204,252627.65617229,1428149.97751177,519625.470464845,441597.745866702,581232.859849876,29756.6395825566,159127.917937018,87305.7572343442,817520.300981768,358787.269728244,559788.870913397,572958.139064693,722809.16013981,22220.0135395647,515178.500885908,35660.4433907354,1004509.30598253,145277.103584782
"MGDG","MGDG 36:7 +2O",779055.438774317,29924795.4469099,0,358479128.700052,111139065.728294,54676091.4549583,52126960.8188999,0,40441814.3888212,0,0,2335227.19568948,0,439410.613620056,1500918.93171974,204530287.288854,1256603.87778011,30901983.014806,6879900.02291883,507483295.791687,0,902375.142693866,21461142.33451,0,0,162872.004046116,864278.448369049,1906312.25881709,0,92432694.2552276,9769237.60535033,40049968.6801165,2796766.41730135,122781.981506935,1205202.6320683,184484.733974272
"MGDG","MGDG 36:8 +2O",530778.188731684,38111415.0437434,25555.3170563993,357153196.4708,93482310.3485919,67296858.789357,61819958.1655042,0,48186846.2929396,0,0,814250.193684164,0,321998.9013406,537354.841926829,215577173.090186,1518508.10422708,30626352.3715366,5134298.46880086,576443551.558901,0,416389.736803962,19099232.1711459,0,0,218879.2240132,705612.828050731,1426204.42542916,0,67595675.0013212,7393189.32524577,52009549.9726393,1383272.79607797,283167.116236634,818796.0738386,62298.6933959422
"MGDG","MGDG 36:8 +3O",2462670.89316259,9692382.43748495,0,16061994.9417998,9499917.69565235,10016562.4057158,6950635.11323109,0,8726596.91645146,0,0,2492892.15182427,0,541140.023330475,20624760.7589305,8713887.18719996,7127428.47565546,4710402.62148298,1436725.24060921,47770460.1805153,0,14872160.1417968,3293364.90878036,0,0,1479313.45972413,6283630.56161476,6893454.2883911,0,22032104.9393305,9750840.39275336,8965928.65354045,3568140.27039026,329153.644279302,4208273.06467974,1551372.43157502
"MGDG","MGDG 36:8 +4O",0,2236796.09352987,0,9982532.60563534,5613051.73809313,2609038.13912905,2152458.78760998,11222.9434290188,2488595.12287336,0,0,24486.7139271719,19381.2601509502,0,24040.2707090283,12411267.7538482,0,1710556.99506343,584339.648755193,8438465.96594785,0,0,2091870.30938463,0,0,39629.3989178007,22084.2663967481,54355.4592274956,0,6382063.20396376,147528.532886651,2113332.64297987,27978.0434364498,16412.3720542176,13582.268633789,0
"MGDG","MGDG 38:10 +2O",0,10580968.710432,0,19826602.6275758,8349457.9329546,17504094.4281592,20814011.1590821,0,12521208.4410824,0,0,784420.534602019,0,0,768438.833741084,15487606.0541533,0,1439849.44811135,294522.627904081,25691476.449409,0,441545.92681279,3109450.96899349,0,0,0,168036.664150074,34662.4452755688,0,4115602.88685054,886579.030117316,18060359.8809602,836873.069927293,0,986929.075776989,41638.8327786074
"MGDG","MGDG 38:6 +1O",456170.819940548,338690.996502778,0,997185.242426992,1000763.33416648,641740.452822292,530799.657023515,229166.050043468,153744.276902163,728682.503170457,264153.454265949,533943.296172281,36350.9570747326,48155.9232796788,486746.424485618,3126837.53221676,878842.246553124,562578.782165908,256118.873653313,1868610.86354887,586796.697714786,2031295.49197809,20389650.3881852,228380.67603249,32885.7786837661,429123.449335543,418856.0519789,1185323.86571395,98061.5577734628,1539942.23475176,1245502.06275948,1683945.00417934,1894668.46694843,94339.8239868741,997256.613715757,1944807.96107062
"MGDG","MGDG 38:6 +3O",350601.556320833,0,0,1249107.66574233,535271.593363838,132726.469563177,31798.9403221424,183694.764270362,91291.4778862349,400585.18040751,215785.292839899,390643.730679982,0,355245.500369709,555804.394096717,1123164.09143747,589476.189248357,115064.121925945,18728.5662477886,942945.922992131,183528.279679288,906507.189549762,2165158.29389597,71283.2741672714,0,162931.329121955,462788.422838378,839255.420759819,64328.9603843471,712813.531304771,1269951.5356625,245702.841660106,627094.980025763,123255.886113315,706533.033595949,700846.950395103
"MGDG","MGDG 38:7 +2O",0,2313521.66911921,0,13959375.6657845,4765079.87818239,3759608.74732224,4398529.10708678,0,3364603.88689933,30421.9166684935,0,26261.9546724564,0,0,0,10726951.6009553,24186.9217814292,1006150.03938763,130310.390814404,14697388.3248389,0,0,520629.11196512,0,0,24165.3447377888,0,87062.9590836387,0,3159157.11977904,56642.0526197072,3681118.85488802,109901.592082806,0,20636.8002358625,0
"MGDG","MGDG 38:8 +2O",0,3076667.5394198,0,13890325.713304,4573429.48873843,4344523.40163412,4961531.54796957,0,3403146.11905621,0,0,63940.3433440113,19792.1630200525,29934.0041936582,0,8624718.9177305,374671.802127378,952931.54094128,86128.5504714822,17999118.5532157,0,559672.11913886,4779360.1574261,0,0,250816.357632968,547311.292453093,3865189.61371671,34010.0006194588,2555319.28270097,305744.872439004,4176901.95792987,146049.623894483,0,201049.443830343,122699.127611894
"MGDG","MGDG 38:9 +2O",27373.9592527999,9258368.41131844,0,25332069.8296236,9194546.69717918,14505883.3086224,16157710.5851998,0,11903131.6665956,0,0,437069.599109528,0,38771.6198346672,225141.647790205,17618289.0187992,127227.650672173,1782042.57475407,448747.956444328,36913570.9540528,0,155886.731640083,2299070.36893629,0,0,81980.628217397,129070.53660349,340550.677457785,0,5227996.08040134,669162.039994327,14818091.7327755,706210.593750224,0,382007.657579094,39337.0666806581
"MGDG","MGDG 40:11 +2O",0,1252649.2813381,0,4544553.51213652,1690570.05348314,2529505.70025908,2968996.55178086,0,2596540.53600234,0,0,0,0,0,0,2980537.87467072,0,534494.933805175,0,8991543.71400588,0,0,209595.079764973,0,0,0,0,0,0,1604544.75413701,22940.6322629099,2924914.95590636,0,0,0,0
"MGDG","MGDG 40:8 +1O",1719636.59020996,1999853.75482636,0,2921062.68214653,4807496.14097589,1996110.57761507,1820779.76831872,0,1496459.93898185,0,37386.2672409348,710642.928221691,0,434761.738503912,821723.140973105,3341720.70880224,669656.372313012,3773118.82061391,497443.623280534,2749874.01948414,40570.4258159945,948966.933754252,549717.625400942,46500.6263584928,0,942499.571293718,696753.296995257,1848447.96645731,44624.4815679228,4528536.89373958,2816352.25597178,3417968.68007038,3312363.74952008,68809.6343242073,2284988.2151969,1344948.24389473
"MGDG","MGDG 40:9 +2O",2192894.80296996,953913.603886949,30622.9297059234,2541318.71886662,3730654.45537262,1068712.20233753,928989.003371279,85144.5849198803,665589.358852985,231957.305675045,109509.734916933,1838273.08146181,49587.5624084621,461283.191402801,2977198.25984031,3820783.92349673,4239214.42263376,2506419.05877751,411750.460634218,5085541.12581588,228205.90473671,4068423.61567986,2850978.38512709,0,0,1208381.83357423,1558413.77284613,2766794.74333785,28979.9684815538,1950938.46613476,3160427.07839905,4127758.46666912,8367070.80874324,76360.0212437846,6623859.90420672,2872525.27815857
"MGDG","MGDG 42:10 +3O",8609846.67505524,7534265.65598423,7156122.07545111,10431358.2352012,8882125.62322514,8466728.12226775,7689440.84277172,9217931.1511602,7935110.05282012,7680212.30522582,6386830.13896171,8345337.56335975,7304626.10959861,7150750.0826451,7917847.08961732,9474053.32641202,7800321.88599287,9003218.20772278,7804840.02398568,10362120.1197056,7849786.21252043,7869940.41441806,9527988.68254791,7759416.43492996,7895339.09210407,7990132.91427123,8125278.04112991,8321166.75295944,7472864.54579993,10003391.7159985,9352313.7811941,10876074.612991,9732375.92590837,8861659.04602352,10508714.9499341,11358607.9530846
"MGDG","MGDG 42:11 +2O",0,4089145.38014168,0,8862549.2570293,3411720.3308109,6877227.45294179,7846519.0779078,0,6920788.96461771,0,0,0,0,0,0,6256165.14319757,0,2103624.17400031,154326.677379346,16567290.3348115,0,0,465646.445979866,0,0,0,0,0,0,2503410.72629485,0,6679774.67677602,0,0,24393.2312234827,0
"MGDG","MGDG 42:6 +4O",902103.643048869,273810.674237024,0,994143.424612209,2847552.36507648,884572.054780475,347939.808963017,0,694261.746443207,0,0,183993.930912375,0,188196.891912136,437879.189915124,1876255.06616976,622280.432899784,927665.322577359,537904.093551722,3578807.18318047,0,390210.495026566,1946113.43153192,0,0,638060.235779892,228060.274021956,1178593.15905566,0,3660786.02945253,1501382.73795708,1073548.26527647,1188512.74204794,214146.51624756,1095502.5950681,682265.629338695
"MGDG","MGDG 44:10 +3O",151501.591892245,854533.699713411,615359.482677429,485063.043461434,678895.476691661,857948.707737252,842249.242015562,19742.5437981628,989092.771615666,162358.638505709,241195.504993059,507041.985113866,0,206280.015244294,138787.206337048,407890.971970921,403183.047615378,557047.900876835,381340.051578216,366935.885471314,0,134302.88013455,1007658.17369624,430955.147604455,666731.021988889,279142.045635927,119839.480130833,166803.997995191,1925101.59499207,332365.055414052,341582.455155005,927466.046715816,503708.937999071,78956.2459229246,644925.234471696,992751.408085806
"MGDG","MGDG 44:7 +3O",3056127.08992146,2337180.29075761,2392968.15670658,4015534.50245998,3508170.77527543,2847584.60016994,3366475.63433726,154552.113129785,2471243.60515231,1113219.05161384,0,14069885.6830048,183998.64487518,1391771.37461353,4406502.26520693,3813512.07649572,3691186.56664865,1641083.00647528,5496033.27563392,2346403.92283439,1275119.05150967,7307024.34610879,6840112.88340247,3197881.28329164,104667.050251717,5518717.12229353,7990279.75675426,7502056.93536242,479780.877682909,4888274.12727052,6962082.85399536,3438881.53564772,19104850.1731823,1412396.24649426,12825134.970849,8028621.66624934
"MGDG","MGDG 44:9 +3O",1506087.01288949,6114490.46822973,734772.868507781,12407619.9060987,19520381.2197995,6149474.98570351,7012360.94301833,0,6389564.92956504,666769.12196833,0,14073295.9992953,39613.6826502052,5972950.76772572,89277610.7892202,1386241.78910543,7947348.73443788,797800.279753378,327356.843812682,2841000.19183766,40315.6909547176,14271162.8581139,717904.188010326,0,0,2815868.18628936,4986788.12222228,8872974.23414349,48866.7604778619,2355527.93472781,26103386.7479839,969546.744076753,5495317.31323304,590372.909458008,2336460.03005086,1039207.13880646
"MGDG","MGDG 46:2 +2O",706372.790820856,954910.805721911,469514.276826798,897988.957170558,263544.080791128,2072707.30198454,1201704.7590037,315013.681389071,861242.835632158,435852.854572947,1048712.56192067,697150.922946525,893280.351045663,699523.109769348,789065.557459273,1912089.47890738,1249101.83972846,1947283.89982652,1280877.70712977,352133.548237178,377870.96199712,834247.580548569,2024950.29226896,643478.129478652,528948.022052469,707564.716346258,735104.06676111,950573.124894519,421312.653710107,1921382.49876461,2573499.78139851,1450919.48063779,828139.882094001,531629.108025392,729161.253428048,731770.565371143
"MGDG","MGDG 46:3 +3O",388346.405992736,396986.020692994,0,4902332.44826972,3312131.4314349,587614.989078444,573581.604857104,64730.1272613587,417667.996815766,0,0,165158.961968955,138075.594968644,59128.0775872892,340469.809391495,4390461.27254887,844600.371070332,2011769.86899009,0,5400641.47135857,219463.835030997,779402.987886115,2754825.48227239,0,0,186599.876369618,559468.256099418,1270946.35701599,0,9096817.05808483,2177257.56413801,1550739.17341361,1263068.14272622,0,870313.915776888,372683.487831432
"MGDG","MGDG 46:5 +1O",1615239.39488872,2181746.10412265,501592.172592915,8145155.79102536,10879902.1684763,3135792.67902686,3185456.04449223,1671658.40123263,2641482.17626122,4106424.03511579,1412945.71200398,868373.813559548,1869423.02433962,336155.340600492,4443439.32605038,4442486.93771608,5135983.07254119,344424.065808357,1181199.18588148,21432047.0899291,3259835.67953913,2308256.28227095,1265543.12888196,1850981.48740877,372111.639221977,2427734.26712062,1503985.229682,9265771.21249545,1407606.73730919,7066905.45741091,6827420.22577189,3602006.77766741,4120889.11467774,512879.0192375,1414818.56333977,1271722.66030973
"MGDG","MGDG 46:5 +3O",67392.8654570101,5419059.43785289,0,32390248.9315014,16316308.5285421,6889709.66432202,10751524.4898474,0,7320369.45198511,0,0,292186.24047656,0,0,79556.3545387094,26758470.5769672,996031.413239811,10206167.1568349,3631830.77204368,43488183.3439552,40933.327057483,513721.836618121,7007415.48637727,0,0,72817.2309304426,530064.097596842,804564.244050095,0,17830588.0836208,1206330.25881103,11634288.5809555,511097.16800548,72856.0394044738,1074647.56296015,743064.792618218
"MGDG","MGDG 46:6 +1O",20051717.3978125,6092453.70276156,6546845.42684668,26801254.4219815,37010214.4665686,6595065.02083007,7306849.69658102,2919264.26242936,9707701.82067939,5197718.63745917,3309775.14876067,9414737.15646493,1966844.59338045,16087452.2426564,17084546.3663257,17606142.7587083,20999923.9081271,44952679.2497959,12691846.3329058,32616659.6355417,7746292.9462142,14435445.2786459,68080878.2815904,5251729.6459886,2051734.50929332,16553059.2963863,18863360.9485596,45883813.0962134,4914417.03317511,56484671.3608185,28226065.9285838,9929138.54590974,23522410.3725756,6797892.41703925,28031101.25501,22650673.523974
"MGDG","MGDG 46:7 +1O",252097.890194518,49467295.7549902,0,36847812.6059706,18956643.3302262,53552412.3749557,60238336.2876621,0,53064416.7827274,0,0,298448.483693107,0,80390.6205022742,1210386.41239849,24569494.372656,616018.860787028,7821586.29977048,2791651.62915598,52204875.5664681,0,902671.799226432,5915764.50238586,0,0,58345.0715231062,119459.067150729,510761.738381168,0,23577330.7314916,1750366.26402557,78589988.893033,604593.37758183,0,733261.157196077,451137.089522343
"MGDG","MGDG 48:2 +1O",262542.185775535,773012.909146744,118235.357574581,6240584.04752914,1980419.10793176,1040680.94337221,1631518.02798184,2379932.75202903,1324138.88791536,4664924.73025526,723990.008343152,1709405.34126816,2930411.42859018,81633.0167027634,1647798.86709669,3927624.00799843,226763.779610599,481517.583774644,199659.207263739,3463302.92074628,3975805.17791494,871376.419628066,91644.2945557831,0,47602.6563495084,120874.070259829,207289.819474191,1274531.97476889,1558586.42778795,1166189.24553025,2030706.35165219,1573521.56410359,2122300.10533978,0,973616.72707693,559455.250197992
"MGDG","MGDG 48:4 +2O",9314895.84740254,1110563.81222341,0,17559163.7968845,5301651.85905883,1706676.81091857,1596012.64590546,32733.4803231273,1847036.68302618,523055.741510584,92591.4555111347,2174747.23631568,0,16256636.1268601,1862688.62213314,20458398.6998295,29902151.5710889,1303075.58883792,883214.939576156,12712480.3731822,404842.718281044,3217804.13818997,1090318.3632393,156875.701283403,57776.2103514853,1249671.00392156,8911423.2495094,11927732.9307905,173747.845992692,9180652.94792452,12152625.5259641,1986470.26126384,2751136.31320455,1339432.20679008,863290.764112555,770220.660336887
"MGDG","MGDG 48:4 +3O",0,0,0,246028.223996568,581250.393422144,479507.751423505,760734.045816075,504525.50547846,722678.309379213,1130916.1415015,463805.502320139,175820.827139623,317459.937421599,0,268797.50977585,281370.190356421,644568.011373344,1692623.94497546,59145.6853845078,1992254.70697827,1519226.50506107,94037.1435498634,390528.713208668,0,0,0,192037.898169388,985576.572189925,988482.845285989,1928553.70748738,505757.860999309,1220022.30806973,385903.022342587,0,638272.568620406,218101.092790021
"MGDG","MGDG 48:6 +1O",9951617.72385403,3738031.3562168,2560500.30334153,19306073.2080042,29885023.8843346,4851833.46271299,5674650.42582447,2948697.99944458,5416515.57084483,8640412.27236254,2671793.18146605,7693700.30985136,3528883.09737325,5953895.52864869,7273475.78350957,10826851.8086342,3990134.34773382,11052046.5230159,3248644.56047078,12878763.2468643,6330065.90050044,5302482.2802249,15949163.8049987,2042814.20121595,150614.757002777,3597833.30164335,2940013.52134137,7931357.58457302,1913643.64970342,22721748.3910731,7916912.123434,6118891.96209417,12019125.634541,1340229.71802773,11850447.1783505,9615218.71723523
"MGDG","MGDG 48:6 +4O",0,1958802.15174853,0,3105536.43116401,1464327.38261877,2090404.1196284,1487649.6120857,0,2701945.42366857,0,0,0,0,0,0,1318585.18072652,0,803285.618270934,20667.903919126,4103717.61751208,0,0,58667.4401061332,0,0,0,0,0,0,1541785.70072406,0,2543827.98764937,0,0,0,0
"MGDG","MGDG 48:8 +3O",0,1960801.61229666,0,18411606.6467248,7763204.70803792,3906381.58432197,5975330.68333303,0,4769311.14478941,35851.5010714315,0,405336.470059793,0,0,0,22175585.5174337,351593.513955767,8152265.96692924,3725133.18287585,31552024.4482761,0,151654.20576821,6117842.9085029,0,33732.5335182039,102727.294849987,48182.0405263512,586077.654450308,0,14372700.4273283,954655.225869964,5494655.65740905,415651.860699102,0,450213.463516686,575870.378962923
"MGDG","MGDG 50:2 +1O",1054381.5803788,86395.4144055569,416033.782029851,2485637.79528221,3532308.65054345,258628.410225505,598218.688649403,699643.652375014,684454.529811215,355887.89372345,144425.742378208,272398.532535722,203371.099001985,1981744.10559396,1384890.2331277,3204436.22028496,2312341.27891036,5057059.46320038,2355128.72788493,3509754.35274318,459404.757755424,1726869.1384203,25936809.4731252,760914.584420909,247782.130607803,1517890.16077803,2260722.22323382,2781460.64266594,465540.824819941,6206306.26523768,4398090.68443099,1364441.58652466,3412673.96605336,1165832.66485518,7199910.4212525,3641169.04724504
"PC","PC 24:2",315107.430783262,1131560.83255465,262515.501047672,239659.944854593,1130003.11774872,980110.014887443,1080168.37543837,55219.6486595184,1099175.6792453,0,0,641041.266897453,20203.9648372912,37792.9926925035,224444.93576214,134662.700005413,260878.625875232,624641.168689037,648440.961214186,31504.4370663274,0,241415.196996383,1418119.89648279,69238.36498312,0,273005.746838959,443145.347570834,179835.646857579,0,909004.964568389,347313.576813675,806994.187307047,605743.003090256,15471.3623946394,595055.433940859,440521.087649493
"PC","PC 28:0 +1O",26703.0575772518,131373.613025901,22776.4052819461,464848.7561971,203074.111041972,197723.907059461,1063093.74426269,243143.164429927,625211.45083835,512856.59321747,32743.1181042079,841995.40257396,70093.7734448122,40222.7974871072,434600.549987608,443087.663279612,508971.145414548,285560.739068772,160708.931041314,389284.513521075,398356.136127547,813251.056030408,140953.974564415,237916.169664129,18961.7848400841,142567.480960838,661258.321288136,1561683.04133811,247268.450735907,433212.168140425,456313.258625221,1128507.62065722,1858157.95194478,103267.895587275,1033820.61780303,373198.621789807
"PC","PC 28:3",809330.70980075,513217.802507236,495822.532022045,3478928.40587078,2685591.57474917,848091.91720891,1201256.5382061,143741.165154656,562302.830425328,534910.946226069,94447.3857384331,5166588.40178045,130447.540824178,334555.847287108,1208857.20883243,5000419.62839702,241881.50726416,2166903.20429155,1494466.81508627,2349503.32216688,435277.800849243,1062820.00818701,3227612.89190017,606368.949238576,48289.4011960692,718235.741048386,1454366.54400843,1678212.05480332,349325.50892689,2955778.95165129,707273.804522206,1705740.40851885,5465936.50703888,352873.645523438,4453956.52177569,2585556.04065813
"PC","PC 28:5 +1O",3061810.19344086,4320104.67488207,238326.181944498,5251039.82043075,3588711.27242782,4791723.531003,3321851.24843642,0,4106936.15182383,282370.316272159,130874.426162974,5690243.40598701,0,994024.161029156,8504431.39243888,6201494.45118787,8465087.27912145,3155308.7495249,1386684.04652023,10155417.1206266,468185.184278932,9641952.0372001,3664802.17252322,591424.388903599,58822.9056357749,5069602.91288581,5715716.17101397,8704221.17654715,969006.418311852,3698021.66022022,9572544.75850146,6866599.93646961,7134611.68773281,660828.576226128,5181200.1124763,4668190.26188715
"PC","PC 30:0",81643695.4964342,22838877.5429142,17692190.7714254,104548749.359641,80544807.7505635,27662735.0357862,36960196.4966904,30547856.2033153,25263499.8234203,105011450.609308,44481843.59384,52737021.0082183,17601065.8655482,76288690.2016593,110054715.463992,87599605.4355759,70208381.7265767,59431692.7195548,28771894.0185803,102545385.876443,69856922.7069287,110216714.987783,110581538.788604,34082613.7975827,11132907.3635539,54145959.8545667,78983183.119792,127380289.227484,25576637.2747994,187536201.418995,155036832.364403,57788462.8862297,94992636.6570209,26371514.5591442,96597310.1247851,142409034.905975
"PC","PC 30:0 +1O",1241763.17690999,517366.480573565,764960.713392986,1090749.9765478,1333691.07992143,537878.891605437,787171.735255537,797224.978972582,542844.326695819,1511857.23363437,1339664.02512524,2036591.15056439,593030.650672616,468737.331598499,806769.983442302,866427.416497365,1477014.95355557,989966.518346221,364974.223077906,891860.261475774,933659.093250536,1324900.76577972,510202.952902,1086732.4457337,738204.592741329,1270845.11256003,1876768.53494854,1148585.09469157,1832684.91550292,936663.406911141,1802657.40147907,905019.576784612,2458878.91248743,535351.881756835,2401617.8853491,1561573.7269302
